dataset_id	analysis_id	file_id	file	sample_id	submitter_sample_id	icgc_sample_id	aliquot_id	icgc_project_code
EGAD00001002154	EGAZ00001230141	EGAF00001196835	0b21cdb1-5d86-450e-9894-f34a51554a69/24cd86d85a0ff9c4caddb5d072485a5f.bam.bai	EGAN00001403244	8068613	SA514935	a3cc9015-6131-417c-8b71-e6028a4646bd	PAEN-AU
EGAD00001002154	EGAZ00001230142	EGAF00001198457	d67c8f2e-9701-4019-879a-903b871d9c94/analysis.d67c8f2e-9701-4019-879a-903b871d9c94.GNOS.xml.gz	EGAN00001403265	1286T	SA543666	05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	PAEN-AU
EGAD00001002154	EGAZ00001230142	EGAF00001198456	d67c8f2e-9701-4019-879a-903b871d9c94/e8f5a62796e979e3aad4db28f34120f7.bam.bai	EGAN00001403265	1286T	SA543666	05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	PAEN-AU
EGAD00001002154	EGAZ00001230142	EGAF00001198455	d67c8f2e-9701-4019-879a-903b871d9c94/e8f5a62796e979e3aad4db28f34120f7.bam	EGAN00001403265	1286T	SA543666	05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	PAEN-AU
EGAD00001002154	EGAZ00001230143	EGAF00001196838	6523842c-13fa-4157-ac14-166eaf2c9edb/a9b3f583bd2221cac71e81bdea4f53ee.bam.bai	EGAN00001403268	1293N	SA545028	cb31c384-ba8e-41da-942f-991c34f0a2d1	PAEN-AU
EGAD00001002154	EGAZ00001230143	EGAF00001196839	6523842c-13fa-4157-ac14-166eaf2c9edb/analysis.6523842c-13fa-4157-ac14-166eaf2c9edb.GNOS.xml.gz	EGAN00001403268	1293N	SA545028	cb31c384-ba8e-41da-942f-991c34f0a2d1	PAEN-AU
EGAD00001002154	EGAZ00001230143	EGAF00001196837	6523842c-13fa-4157-ac14-166eaf2c9edb/a9b3f583bd2221cac71e81bdea4f53ee.bam	EGAN00001403268	1293N	SA545028	cb31c384-ba8e-41da-942f-991c34f0a2d1	PAEN-AU
EGAD00001002154	EGAZ00001230144	EGAF00001198460	5a291b0b-891a-40b3-a77e-f43b335b36bc/analysis.5a291b0b-891a-40b3-a77e-f43b335b36bc.GNOS.xml.gz	EGAN00001403191	8051709	SA506656	7c477f01-8000-49dc-a692-e47fc15e0b4f	PAEN-AU
EGAD00001002154	EGAZ00001230144	EGAF00001198458	5a291b0b-891a-40b3-a77e-f43b335b36bc/ddca1ab20c3b617570b7d6fe90e53e2e.bam	EGAN00001403191	8051709	SA506656	7c477f01-8000-49dc-a692-e47fc15e0b4f	PAEN-AU
EGAD00001002154	EGAZ00001230144	EGAF00001198459	5a291b0b-891a-40b3-a77e-f43b335b36bc/ddca1ab20c3b617570b7d6fe90e53e2e.bam.bai	EGAN00001403191	8051709	SA506656	7c477f01-8000-49dc-a692-e47fc15e0b4f	PAEN-AU
EGAD00001002154	EGAZ00001230145	EGAF00001196841	8173767f-698e-45fc-ab8a-3d1d09e3c13f/522283a0269e2982df2296d32234ff43.bam.bai	EGAN00001403219	8051728	SA506669	3728982b-4547-4249-bd42-72a91d3fda8c	PAEN-AU
EGAD00001002154	EGAZ00001230145	EGAF00001196840	8173767f-698e-45fc-ab8a-3d1d09e3c13f/522283a0269e2982df2296d32234ff43.bam	EGAN00001403219	8051728	SA506669	3728982b-4547-4249-bd42-72a91d3fda8c	PAEN-AU
EGAD00001002154	EGAZ00001230145	EGAF00001196842	8173767f-698e-45fc-ab8a-3d1d09e3c13f/analysis.8173767f-698e-45fc-ab8a-3d1d09e3c13f.GNOS.xml.gz	EGAN00001403219	8051728	SA506669	3728982b-4547-4249-bd42-72a91d3fda8c	PAEN-AU
